id,wall_type,roof_type,floor_type,building_area_sqft,flood_class,flood_depth_m,point_id,latitude,longitude,reference_id,village_name,village_code,asset_type,building_length_ft,building_width_ft,mapped_house_type,unit_rate_inr,replacement_cost_inr,house_type_id,eq_hazard,wind_hazard,flood_hazard,flood_hazard_mdr,eq_hazard_mdr,wind_hazard_mdr,flood_loss,eq_loss,wind_loss
40712,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,1746087654864,26.29297855029404,91.00099202245474,40712,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0398,0.914,0.09401636199999999,0.5237482321,0.002881592,36666.38118,204261.810519,1123.82088
40851,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3308,26.3001772,90.9944297,40851,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0402,0.762,0.056487046,0.5231020277,0.002881608,22029.94794,204009.790803,1123.82712
40183,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,4349,26.2992406,91.0023551,40183,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0403,0.914,0.09401636199999999,0.5232635788,0.0028816120000000004,36666.38118,204072.795732,1123.82868
40548,Tin,Tin,Mud,600.0,>1.0 m,1.219,3454,26.2980822,91.0028192,40548,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0405,1.219,0.19441356300000004,0.5232635788,0.00288162,75821.28957000001,204072.795732,1123.8318
40549,Tin,Tin,Mud,600.0,>1.0 m,1.067,3475,26.2979036,91.0028739,40549,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0406,1.067,0.13946902899999997,0.5232635788,0.002881624,54392.92130999998,204072.795732,1123.83336
41227,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3456,26.2984229,91.002725,41227,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0406,0.762,0.056487046,0.5232635788,0.002881624,22029.94794,204072.795732,1123.83336
40852,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4411,26.3003013,90.9944974,40852,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0406,0.762,0.056487046,0.5231020277,0.002881624,22029.94794,204009.790803,1123.83336
40333,Tin,Tin,Mud,600.0,>1.0 m,1.219,3426,26.2988956,91.002567,40333,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.041,1.219,0.19441356300000004,0.5232635788,0.00288164,75821.28957000001,204072.795732,1123.8396
40332,Tin,Tin,Mud,600.0,>1.0 m,1.219,3427,26.2988927,91.0026597,40332,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0416,1.219,0.19441356300000004,0.5232635788,0.0028816640000000004,75821.28957000001,204072.795732,1123.84896
41193,Tin,Tin,Mud,600.0,>1.0 m,1.524,3309,26.3006003,90.9946243,41193,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0417,1.524,0.335695316,0.5231020277,0.002881668,130921.17324,204009.790803,1123.85052
40546,Tin,Tin,Mud,600.0,>1.0 m,1.372,3452,26.2981245,91.0029495,40546,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0417,1.372,0.262624858,0.5232635788,0.002881668,102423.69462000001,204072.795732,1123.85052
40547,Tin,Tin,Mud,600.0,>1.0 m,1.067,3452,26.2981245,91.0029495,40547,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0417,1.067,0.13946902899999997,0.5232635788,0.002881668,54392.92130999998,204072.795732,1123.85052
40172,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3787,26.2992551,91.0025511,40172,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0419,0.762,0.056487046,0.5232635788,0.002881676,22029.94794,204072.795732,1123.85364
40170,Tin,Tin,Mud,600.0,>1.0 m,1.067,3791,26.2993598,91.0026177,40170,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0424,1.067,0.13946902899999997,0.5232635788,0.002881696,54392.92130999998,204072.795732,1123.86144
40718,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3640,26.292973,91.0012521,40718,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0431,0.914,0.09401636199999999,0.5237482321,0.0028817240000000004,36666.38118,204261.810519,1123.87236
41191,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,4402,26.2986867,90.9930863,41191,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0431,0.457,0.018140958999999998,0.5232635788,0.0028817240000000004,7074.974009999999,204072.795732,1123.87236
41265,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,3305,26.2986995,90.9930457,41265,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0435,0.457,0.018140958999999998,0.5232635788,0.0028817400000000003,7074.974009999999,204072.795732,1123.8786
39916,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,4464,26.299933,91.0027408,39916,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0446,0.914,0.09401636199999999,0.5231020277,0.002881784,36666.38118,204009.790803,1123.89576
40875,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,3291,26.2968132,90.9927354,40875,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.045,0.61,0.0358199,0.5232635788,0.0028818000000000003,13969.761,204072.795732,1123.902
39911,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,1745739523545,26.299980853224547,91.00283101201056,39911,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0461,0.914,0.09401636199999999,0.5231020277,0.002881844,36666.38118,204009.790803,1123.9191600000001
40761,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3814,26.3002479,91.0029664,40761,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0464,0.762,0.056487046,0.5231020277,0.002881856,22029.94794,204009.790803,1123.92384
41223,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,3292,26.2969258,90.9925026,41223,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0467,0.457,0.018140958999999998,0.5232635788,0.002881868,7074.974009999999,204072.795732,1123.92852
41232,Tin,Tin,Mud,600.0,>1.0 m,1.219,1746263543914,26.298341229291733,91.00354313850404,41232,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0471,1.219,0.19441356300000004,0.5232635788,0.0028818840000000004,75821.28957000001,204072.795732,1123.93476
41231,Tin,Tin,Mud,600.0,>1.0 m,1.524,1746264086843,26.298316582155625,91.00354548543692,41231,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0471,1.524,0.335695316,0.5232635788,0.0028818840000000004,130921.17324,204072.795732,1123.93476
39912,Tin,Tin,Mud,600.0,>1.0 m,1.219,4465,26.2999415,91.0029345,39912,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0473,1.219,0.19441356300000004,0.5231020277,0.002881892,75821.28957000001,204009.790803,1123.93788
40110,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1454,26.2921569,91.0002412,40110,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0477,0.61,0.0358199,0.5237482321,0.0028819080000000003,13969.761,204261.810519,1123.94412
39913,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,4462,26.2998999,91.0030436,39913,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0478,0.457,0.018140958999999998,0.5231020277,0.0028819120000000004,7074.974009999999,204009.790803,1123.94568
40559,Tin,Tin,Mud,600.0,>1.0 m,1.067,4459,26.299187,91.0034263,40559,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0482,1.067,0.13946902899999997,0.5232635788,0.002881928,54392.92130999998,204072.795732,1123.95192
40292,Tin,Tin,Mud,600.0,>1.0 m,1.219,1745920465595,26.29645600882708,91.00366584956646,40292,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0484,1.219,0.19441356300000004,0.5234251299,0.0028819360000000003,75821.28957000001,204135.80066100002,1123.95504
40319,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3802,26.2994591,91.0033809,40319,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0486,0.914,0.09401636199999999,0.5232635788,0.002881944,36666.38118,204072.795732,1123.95816
41162,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,3287,26.296781,90.9923055,41162,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0486,0.457,0.018140958999999998,0.5232635788,0.002881944,7074.974009999999,204072.795732,1123.95816
41237,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3902,26.2988147,91.0036219,41237,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0488,0.762,0.056487046,0.5232635788,0.002881952,22029.94794,204072.795732,1123.96128
40248,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,1745920405262,26.295782107212407,91.00309118628502,40248,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0491,0.762,0.056487046,0.5234251299,0.0028819640000000003,22029.94794,204135.80066100002,1123.9659600000002
41156,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3286,26.2966576,90.9922154,41156,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0495,0.914,0.09401636199999999,0.5232635788,0.00288198,36666.38118,204072.795732,1123.9722000000002
41161,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3286,26.2966576,90.9922154,41161,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0495,0.762,0.056487046,0.5232635788,0.00288198,22029.94794,204072.795732,1123.9722000000002
40294,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4087,26.2958516,91.0031704,40294,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0497,0.762,0.056487046,0.5234251299,0.0028819880000000003,22029.94794,204135.80066100002,1123.97532
40247,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4086,26.2957243,91.003135,40247,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0498,0.762,0.056487046,0.5234251299,0.002881992,22029.94794,204135.80066100002,1123.97688
40285,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,4092,26.2962737,91.0035846,40285,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0499,0.457,0.018140958999999998,0.5234251299,0.0028819960000000004,7074.974009999999,204135.80066100002,1123.97844
40296,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,1745918288709,26.29549925973889,91.00313879549503,40296,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0508,0.762,0.056487046,0.523586681,0.002882032,22029.94794,204198.80559000003,1123.9924800000001
40774,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,3819,26.2992767,91.0037609,40774,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0508,0.457,0.018140958999999998,0.5232635788,0.002882032,7074.974009999999,204072.795732,1123.9924800000001
40768,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3887,26.2998801,91.0035866,40768,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3407,45.0511,0.914,0.09401636199999999,0.5231020277,0.0028820440000000003,36666.38118,204009.790803,1123.9971600000001
40261,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,1745921885230,26.295970872198765,91.00340869277716,40261,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0512,0.457,0.018140958999999998,0.5234251299,0.0028820480000000003,7074.974009999999,204135.80066100002,1123.99872
40773,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,4346,26.2992316,91.0038878,40773,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0515,0.61,0.0358199,0.5232635788,0.00288206,13969.761,204072.795732,1124.0034
40767,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3890,26.2998529,91.0036816,40767,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0516,0.914,0.09401636199999999,0.5232635788,0.002882064,36666.38118,204072.795732,1124.00496
40771,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3823,26.2995124,91.0038603,40771,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.052,0.914,0.09401636199999999,0.5232635788,0.00288208,36666.38118,204072.795732,1124.0112
41015,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3915,26.2988647,91.0040633,41015,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0521,0.762,0.056487046,0.5232635788,0.0028820840000000005,22029.94794,204072.795732,1124.01276
40765,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,1746090628323,26.299829966711357,91.00378453731535,40765,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0522,0.914,0.09401636199999999,0.5232635788,0.002882088,36666.38118,204072.795732,1124.01432
41013,Tin,Tin,Mud,600.0,>1.0 m,1.067,1746179127319,26.29880832158806,91.00411042571068,41013,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0523,1.067,0.13946902899999997,0.5232635788,0.002882092,54392.92130999998,204072.795732,1124.0158800000002
40262,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4288,26.2947598,91.0030355,40262,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0523,0.762,0.056487046,0.523586681,0.002882092,22029.94794,204198.80559000003,1124.0158800000002
40111,Tin,Tin,Mud,600.0,>1.0 m,1.219,1450,26.2919594,91.000308,40111,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0527,1.219,0.19441356300000004,0.5237482321,0.0028821080000000004,75821.28957000001,204261.810519,1124.02212
40772,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3826,26.2991776,91.0041735,40772,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0533,0.914,0.09401636199999999,0.5232635788,0.0028821320000000004,36666.38118,204072.795732,1124.03148
41011,Tin,Tin,Mud,600.0,>1.0 m,1.067,4322,26.2988004,91.0042836,41011,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0536,1.067,0.13946902899999997,0.5232635788,0.002882144,54392.92130999998,204072.795732,1124.03616
40264,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1745916705373,26.294274080356253,91.0029399767518,40264,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0542,0.61,0.0358199,0.523586681,0.002882168,13969.761,204198.80559000003,1124.0455200000001
40293,Tin,Tin,Mud,600.0,>1.0 m,1.219,3964,26.2957323,91.0035312,40293,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0544,1.219,0.19441356300000004,0.5234251299,0.002882176,75821.28957000001,204135.80066100002,1124.04864
40904,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3282,26.2960741,90.9921188,40904,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0546,0.762,0.056487046,0.5234251299,0.0028821840000000003,22029.94794,204135.80066100002,1124.05176
41004,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4320,26.2989869,91.004425,41004,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0548,0.762,0.056487046,0.5232635788,0.002882192,22029.94794,204072.795732,1124.05488
41022,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3829,26.2992356,91.0044336,41022,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0551,0.762,0.056487046,0.5232635788,0.002882204,22029.94794,204072.795732,1124.0595600000001
41166,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,3279,26.2962897,90.9918973,41166,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0553,0.457,0.018140958999999998,0.5234251299,0.0028822120000000003,7074.974009999999,204135.80066100002,1124.0626800000002
40263,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,4291,26.2947976,91.0032736,40263,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0555,0.914,0.09401636199999999,0.523586681,0.0028822200000000004,36666.38118,204198.80559000003,1124.0658
40426,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,4302,26.2966671,91.0045858,40426,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0558,0.457,0.018140958999999998,0.5234251299,0.002882232,7074.974009999999,204135.80066100002,1124.07048
41249,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3930,26.2989592,91.0046041,41249,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.056,0.762,0.056487046,0.5232635788,0.00288224,22029.94794,204072.795732,1124.0736
40265,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1745916335978,26.29424913177015,91.00309319794178,40265,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0564,0.61,0.0358199,0.523586681,0.002882256,13969.761,204198.80559000003,1124.07984
40274,Tin,Tin,Mud,600.0,>1.0 m,1.067,4165,26.2950671,91.0034745,40274,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0571,1.067,0.13946902899999997,0.523586681,0.002882284,54392.92130999998,204198.80559000003,1124.09076
40278,Tin,Tin,Mud,600.0,>1.0 m,1.067,4161,26.2951642,91.0035174,40278,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0573,1.067,0.13946902899999997,0.523586681,0.0028822920000000003,54392.92130999998,204198.80559000003,1124.0938800000001
41247,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4318,26.2990426,91.0048022,41247,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0574,0.762,0.056487046,0.5232635788,0.0028822960000000003,22029.94794,204072.795732,1124.09544
40279,Tin,Tin,Mud,600.0,>1.0 m,1.524,4164,26.2952953,91.0036014,40279,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0578,1.524,0.335695316,0.523586681,0.002882312,130921.17324,204198.80559000003,1124.10168
39860,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,1434,26.2921247,91.0010384,39860,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0579,0.914,0.09401636199999999,0.5237482321,0.0028823160000000002,36666.38118,204261.810519,1124.1032400000001
40275,Tin,Tin,Mud,600.0,>1.0 m,1.219,4287,26.2949188,91.0035123,40275,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0582,1.219,0.19441356300000004,0.523586681,0.002882328,75821.28957000001,204198.80559000003,1124.10792
41119,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3947,26.2990658,91.0049576,41119,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0583,0.762,0.056487046,0.5232635788,0.0028823320000000005,22029.94794,204072.795732,1124.10948
40630,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.305,1746091979875,26.295960351865244,91.00480042397976,40630,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0593,0.305,0.00482006,0.523586681,0.0028823720000000002,1879.8234,204198.80559000003,1124.12508
40425,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1745989107974,26.29656241398714,91.00501332432032,40425,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.0597,0.61,0.0358199,0.5234251299,0.002882388,13969.761,204135.80066100002,1124.13132
41194,Tin,Tin,Mud,600.0,>1.0 m,1.829,4397,26.2985335,91.0052352,41194,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0599,1.829,0.5091155739999998,0.5232635788,0.002882396,198555.07385999995,204072.795732,1124.13444
40113,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,1460,26.2916324,91.0003195,40113,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0599,0.762,0.056487046,0.5237482321,0.002882396,22029.94794,204261.810519,1124.13444
39862,Tin,Tin,Mud,600.0,>1.0 m,1.067,1440,26.2920862,91.0011913,39862,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0601,1.067,0.13946902899999997,0.5237482321,0.0028824040000000003,54392.92130999998,204261.810519,1124.1375600000001
40267,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4262,26.2941991,91.0033338,40267,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0601,0.762,0.056487046,0.523586681,0.0028824040000000003,22029.94794,204198.80559000003,1124.1375600000001
41144,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4316,26.2991081,91.0053432,41144,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0606,0.762,0.056487046,0.5232635788,0.002882424,22029.94794,204072.795732,1124.14536
41115,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,1746257436305,26.299442830695515,91.00534457713366,41115,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0608,0.762,0.056487046,0.5232635788,0.0028824320000000003,22029.94794,204072.795732,1124.14848
41086,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,1746254580868,26.299357167660187,91.00538045167924,41086,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.061,0.762,0.056487046,0.5232635788,0.00288244,22029.94794,204072.795732,1124.1516
40424,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,1745989796348,26.296642067503505,91.00518364459276,40424,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3409,45.061,0.762,0.056487046,0.5234251299,0.00288244,22029.94794,204135.80066100002,1124.1516
41199,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,4315,26.2991408,91.0054245,41199,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0611,0.762,0.056487046,0.5232635788,0.0028824440000000005,22029.94794,204072.795732,1124.1531600000003
40266,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,4109,26.2941946,91.0034033,40266,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0611,0.914,0.09401636199999999,0.523586681,0.0028824440000000005,36666.38118,204198.80559000003,1124.1531600000003
41198,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,4314,26.2990845,91.0054213,41198,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0611,0.457,0.018140958999999998,0.5232635788,0.0028824440000000005,7074.974009999999,204072.795732,1124.1531600000003
40107,Tin,Tin,Mud,600.0,>1.0 m,1.067,1467,26.2913552,90.9998784,40107,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.0613,1.067,0.13946902899999997,0.5237482321,0.002882452,54392.92130999998,204261.810519,1124.1562800000002
40631,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,1746089838963,26.29535978952981,91.00419659167528,40631,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0616,0.914,0.09401636199999999,0.523586681,0.002882464,36666.38118,204198.80559000003,1124.16096
41201,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,4312,26.2990377,91.0055175,41201,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0617,0.457,0.018140958999999998,0.5232635788,0.0028824680000000004,7074.974009999999,204072.795732,1124.16252
41204,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,4326,26.2996307,91.0055136,41204,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0618,0.457,0.018140958999999998,0.5232635788,0.002882472,7074.974009999999,204072.795732,1124.16408
40721,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1746090552850,26.29533604350767,91.00418787449598,40721,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0618,0.61,0.0358199,0.523586681,0.002882472,13969.761,204198.80559000003,1124.16408
41116,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.914,3835,26.2995001,91.0055358,41116,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0619,0.914,0.09401636199999999,0.5232635788,0.002882476,36666.38118,204072.795732,1124.16564
39864,Tin,Tin,Mud,600.0,>1.0 m,1.067,1438,26.2919743,91.001107,39864,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3411,45.062,1.067,0.13946902899999997,0.5237482321,0.00288248,54392.92130999998,204261.810519,1124.1672
41202,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.762,3940,26.2990373,91.0056083,41202,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0622,0.762,0.056487046,0.5232635788,0.002882488,22029.94794,204072.795732,1124.17032
41121,Tin,Tin,Mud,600.0,0.3 - 0.5 m,0.457,3940,26.2990373,91.0056083,41121,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.3408,45.0622,0.457,0.018140958999999998,0.5232635788,0.002882488,7074.974009999999,204072.795732,1124.17032
40632,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1746089095575,26.295302077670105,91.0042405128479,40632,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0623,0.61,0.0358199,0.523586681,0.0028824920000000004,13969.761,204198.80559000003,1124.17188
40723,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1746089821858,26.295318910298825,91.00428242236376,40723,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0623,0.61,0.0358199,0.523586681,0.0028824920000000004,13969.761,204198.80559000003,1124.17188
40722,Tin,Tin,Mud,600.0,0.5 - 1.0 m,0.61,1746090182406,26.295296366599096,91.00422274321318,40722,Bhatkuchi,280_13,household,,,R5A Tin House,650.0,390000.0,7.0,0.341,45.0623,0.61,0.0358199,0.523586681,0.0028824920000000004,13969.761,204198.80559000003,1124.17188
